a_racel,a_sf1,a_sf2a,a_sex_cr,a_age_cr,a_netinc1,a_indpxus_xw
1,3,3,1,24,292.5,1.840871215
1,3,3,2,39,1276.82666,1.09303391
1,3,1,2,49,518.5452271,0.961470246
1,1,3,1,46,2004.888916,1.099184752
1,3,3,2,53,1645.85791,1.016096592
9,2,2,2,39,2182.859863,0.529326022
9,2,3,2,21,569.9500122,0.929350495
9,2,3,2,31,0.687139392,0.643962026
1,3,3,2,22,1060.438721,1.21807766
1,1,3,2,21,1176.493408,1.287114143
1,1,3,1,24,860.166748,1.379070759
1,3,3,2,68,1654.027954,0.867231607
12,3,3,2,35,1462.82666,0.925148845
1,1,3,2,31,3392.388916,0.895291746
1,1,1,2,44,686.0079956,0.933942616
1,3,3,2,32,2662.859863,0.843072712
1,1,3,2,25,987.6600342,1.085258842
1,3,3,2,27,857.9933472,1.092112303
1,2,3,1,58,1881.833496,0.972278237
1,1,3,2,59,659,1.008903384
1,3,3,2,41,2858.693359,1.113373995
1,3,3,1,50,0,1.260850906
1,2,3,1,67,5854.221191,0.983693719
-7,1,-7,2,49,3549.999512,1.048434138
1,1,3,2,34,187.1933136,0.998809099
1,1,3,1,16,0,1.154195428
1,2,2,1,88,1389.666748,1.645436168
1,5,1,2,63,1101.166748,1.047765255
8,1,2,2,42,2733.993408,1.113441586
1,2,3,1,56,1250.097168,1.123223305
-7,2,-7,1,17,0,1.23920083
1,2,3,1,16,0,1.23920083
1,3,3,2,56,2079,1.056653976
1,1,3,2,35,1711.272949,1.069666028
-7,5,-7,2,16,0,1.017529011
1,3,3,2,53,626.0166626,0.93713057
1,2,3,1,53,2591,1.208186507
1,2,3,2,28,1717.393311,1.103964448
1,4,3,1,42,0,1.236630678
1,4,2,2,29,685.5267334,1.214946985
1,1,3,2,48,1727.887817,1.040638924
1,2,2,2,42,2062.939453,1.099556565
1,1,3,1,19,859.8823853,1.236276746
1,1,3,2,35,2426.710938,0.966807783
1,3,3,2,54,34.72221756,0.885550439
-7,1,-7,1,57,2590.592773,1.017510414
1,2,3,1,21,991,1.286157131
1,1,3,2,19,294.3333435,0.950681031
1,3,3,1,53,2931,1.184688568
1,1,3,2,53,2168.347168,0.915091515
1,3,2,2,85,614.0562134,1.66697073
1,1,3,2,76,1307.999878,1.334643006
1,3,3,2,58,1975.722168,1.008709311
1,2,3,1,46,1279.333374,1.153976679
1,3,3,2,45,1315.786743,1.014055133
1,3,3,2,16,142.6666718,1.152192831
1,2,3,2,44,2207.659912,1.046819448
1,2,3,1,44,1990.722168,1.20012629
1,2,3,2,43,1667.877563,1.001559138
1,4,3,2,57,278.2361145,0.95936811
1,2,3,1,57,2398.083252,0.898368478
1,2,3,1,34,2377.079346,1.187927961
1,2,3,2,36,229.6669617,0.924115658
2,4,3,2,38,2107.050537,0.879111588
1,2,3,2,20,641.3267212,1.080070257
1,3,3,1,16,157.7593689,0.907859623
1,2,3,2,24,555,1.085134387
1,3,3,1,24,1240,1.16467309
1,2,3,2,31,1491.743286,0.849954486
1,1,3,1,35,1688.909912,1.117320776
1,5,3,1,68,2671.72168,0.847907543
1,3,3,2,67,2773.555176,0.954258442
1,3,3,2,34,1068,0.869255364
1,3,3,2,32,1068,0.869255364
1,2,3,1,60,2203.472412,1.149027109
1,4,2,2,60,591,0.986345887
1,2,3,1,53,5134.929199,1.101424932
1,2,3,2,47,2457.506104,0.952379644
1,5,1,1,74,1152.779541,1.177414894
1,3,3,2,31,1373.449219,0.797945023
1,2,3,1,32,1415.659912,1.216641903
8,3,3,2,26,324.6599731,0.906631589
1,3,3,2,69,1810.470215,0.919830382
1,2,3,2,76,823.3900757,1.373646736
1,3,3,1,80,1950.416382,1.248964429
1,1,3,2,52,17.37338066,0.826789081
1,1,3,2,38,201.0599976,0.95495975
1,2,3,2,28,1691.694702,1.062977314
17,1,3,1,27,1491,1.020212412
1,3,3,2,62,874.500061,0.970099151
1,2,3,2,42,1691,0.969770789
-7,2,-7,1,42,1057.202759,1.114841223
1,1,3,1,45,0.242790833,0.991140008
1,2,3,2,61,270.833374,1.023296952
-7,3,-7,1,63,698.5245361,1.205700874
1,3,3,1,62,0,1.122826099
1,3,3,1,55,2047.879639,1.051094055
1,4,2,2,56,2513.397949,1.069125891
4,2,3,1,47,641,0.926208913
5,4,3,1,76,716.3751831,0.373366207
1,3,1,2,89,1454.375977,1.628849864
1,3,3,1,56,1391,0.943232417
1,2,3,1,39,2591.548828,1.283235073
1,1,3,2,38,1779.395874,1.091326475
-7,2,-7,1,40,2000.349854,1.221565485
1,2,3,2,41,413.8600159,1.070596576
15,2,3,1,35,1334.47229,0.461927891
15,1,3,2,30,143.8599854,0.339014828
15,1,3,2,28,0,0.465217024
1,3,3,1,57,2347.944336,0.994772315
1,3,2,2,75,620.9849243,1.250341773
9,1,3,2,53,157.125,0.636867404
1,3,3,1,77,2553.342285,1.222284913
1,1,3,1,38,3498.832031,1.204958677
1,5,1,2,33,2322.437012,0.915352404
1,1,3,2,49,949.333252,1.02492547
1,1,3,1,48,3967.63501,1.15183723
1,1,3,2,53,700.166687,0.914277434
1,1,3,1,55,1611.584106,1.070056558
1,3,3,2,50,797.0786133,1.006310821
1,4,3,1,51,650.0449219,1.453179598
1,2,3,1,20,907.666687,1.897603035
-7,1,-7,2,18,539.8690186,1.212044597
1,1,3,1,41,635.411438,1.034967422
1,1,3,2,61,933.3334351,1.059390068
-7,1,-7,1,67,2031.04834,0.947959185
1,2,3,1,26,1679.16687,1.215143323
1,2,3,1,68,1123.333252,0.942699015
1,4,3,2,66,417,1.056151509
1,3,3,1,21,34.72221756,1.707645059
1,1,3,1,63,8054.663086,1.4136554
1,1,3,2,54,6165.627441,0.973037302
1,2,3,2,43,0,1.028052807
1,1,3,1,46,0,1.133441329
1,2,3,1,80,1796.333374,1.285027742
1,3,2,2,72,1062.500122,1.111660719
1,2,3,2,54,1176.020874,0.91416508
-7,2,-7,1,53,4704.873047,1.171787977
1,3,3,1,48,3791,1.292737722
1,3,3,2,48,1074.333374,1.122725964
1,2,3,1,20,801,1.806176305
1,2,3,1,31,2191.006836,1.329596162
1,3,3,2,29,2091,1.186932921
1,3,3,2,74,639.9760132,1.237851024
1,4,2,2,33,1509.887329,0.893792272
1,1,3,2,54,1034.063477,1.042817235
1,1,3,1,23,0,1.834316254
1,1,3,1,20,0,1.834316254
1,1,3,2,30,224.0266418,0.957925498
-7,1,-7,1,34,2024.001343,1.396535158
1,3,3,2,60,2436.666504,1.016928673
1,2,3,1,87,868.388855,1.774508953
1,2,3,2,80,578.2913818,1.757929921
4,1,3,2,30,130.6877899,0.930229366
4,1,3,1,28,2593.082031,1.342193007
4,2,3,2,24,1417.388916,1.307628632
1,3,3,1,36,1416.350098,1.234784842
1,3,3,2,57,538,1.183216691
1,3,3,1,63,998.1557617,1.437961936
1,2,3,1,20,0,1.709976912
1,4,3,2,27,944.4474487,1.309701204
1,3,3,1,43,1186.242676,1.370025039
1,3,3,2,59,6.892471313,1.105696559
1,3,3,1,68,2267.2146,0.984384358
1,1,3,1,37,1791.138916,1.241621733
1,2,2,2,35,1120.993408,1.065100074
1,3,3,2,57,1828,1.019333959
1,1,3,2,40,2112.754395,1.126349807
-7,3,-7,1,17,231.1110687,1.218010545
1,2,3,2,16,0,1.135870814
1,2,3,2,31,1683.216553,0.950618267
1,3,3,1,31,1991,1.367884755
1,2,3,1,37,2491,1.274528027
1,2,3,2,40,1359.714844,1.068476796
1,1,3,2,75,1699.666748,1.352764606
-7,2,-7,1,44,614.5919189,1.209679961
1,2,3,2,41,7111.330078,1.073634386
1,3,3,2,38,143.8669281,1.09681797
1,2,3,1,46,2991.694336,1.219642758
1,3,3,1,50,586.5,1.316683531
1,2,3,2,50,3649.554443,1.01461637
1,2,3,1,43,2146.616943,1.303344727
1,2,3,1,48,2453.274902,1.266655326
1,1,3,2,42,4536.855957,1.230054259
1,2,3,1,35,794.472229,1.871799827
1,3,3,1,33,1550.166992,1.352307796
1,3,3,2,30,3201.388916,0.956886292
4,1,3,2,33,434.8599854,1.009150624
9,2,3,1,37,2991.694336,0.856861889
1,1,3,1,61,83.33331299,1.204401851
1,4,2,2,67,606.999939,0.853593051
1,5,2,1,67,1539.66687,0.997096777
1,1,3,2,60,2000.430542,0.85893774
1,3,3,2,28,295.2193604,0.830592096
1,2,3,1,35,4390.151367,1.037540793
1,4,3,2,62,108.326683,0.988583744
1,2,3,1,64,786.9442749,1.018914819
1,4,2,2,62,680.7487793,0.893774867
1,4,3,1,40,1452.859863,0.9744609
1,2,3,2,33,3292.859863,0.865658224
1,2,3,2,28,1164.193359,0.82265389
1,4,3,1,31,1192.333374,1.22172761
1,2,3,2,35,1228.193237,0.848922193
1,3,3,1,57,238.3332977,1.211482644
1,5,2,1,40,149.0000153,0.961341202
2,4,2,2,42,680.333313,0.815701365
1,3,3,1,65,959.6665039,0.907901585
1,3,3,2,54,1060.333252,0.854184985
1,2,3,2,49,2139.776855,0.998203635
1,4,3,2,21,2383,1.322743535
1,1,3,2,67,1677.066772,0.839410901
1,1,3,2,45,1180.692749,0.956093132
1,1,3,2,18,641,0.822121441
1,2,3,2,42,801.7399902,1.067495465
-7,2,-7,1,23,909.999939,2.097886324
1,3,3,2,18,666,0.946769655
1,3,3,1,71,710.666687,0.793143988
1,2,2,2,89,611.666626,1.900257587
1,3,3,1,79,856.333252,1.148986578
1,2,3,2,76,279.333374,1.127698183
1,1,3,2,39,2090.890137,1.113711476
1,2,3,2,19,709.25,0.729766011
1,2,3,1,24,1421,1.196852803
1,1,3,2,32,1052.041626,0.94311738
1,3,3,2,44,1691.694458,0.882973909
1,2,3,2,21,1091.069458,1.206064343
-7,1,-7,1,19,2.532612324,1.121177673
1,2,1,2,81,1946.748291,1.198405743
1,3,3,2,40,1758.060425,0.846183777
97,2,3,1,71,2987.833252,0.92111057
1,2,2,2,65,2264.508057,0.926878691
1,2,3,2,74,450.701355,1.085762382
1,5,2,1,75,1168.999878,1.004238367
1,5,2,1,53,580.833374,0.912707686
1,4,1,2,76,433.3334045,0.973341167
1,4,2,1,77,733.3334351,0.973712385
1,3,2,1,82,323.5597839,1.067532182
1,1,3,2,57,1828.351563,0.876383543
1,2,3,2,83,1058,1.198588729
1,3,2,2,25,499.772644,0.83304882
1,2,3,2,48,630.9967041,0.868439674
1,3,3,1,54,4350.333496,1.025708199
1,3,3,2,62,504.0000305,1.006524801
1,1,3,2,58,246.9999847,0.90659827
1,1,3,2,48,987.666687,0.96752435
1,4,1,2,77,910,1.028464794
1,5,1,2,79,823.333374,1.028464794
1,1,3,2,58,974.472229,0.869959533
1,1,3,1,23,1291,2.121421814
1,4,3,2,48,1691.694458,0.964419127
1,4,3,1,36,1126.506958,1.277258873
1,1,3,1,18,467.6666565,1.710092902
1,4,3,2,26,901.2823486,0.932050765
1,2,3,1,32,2083.333252,1.399441361
1,4,3,1,78,633.0140381,1.052487731
1,2,3,2,75,234.0694733,1.050157189
1,2,3,2,44,1992.208374,0.956796288
1,1,3,1,50,1923.666748,1.156874537
1,1,3,1,20,2807.666748,1.856324673
1,3,2,2,69,303.3332825,0.97912389
1,1,3,1,71,1071.333496,1.001559138
1,1,3,1,32,1291,1.754541993
1,5,3,2,89,1213.333252,1.842882514
1,2,3,2,67,1485.472168,0.92702651
1,3,3,2,84,438.333252,1.2779181
1,4,1,1,87,586.333313,1.633659363
1,4,1,2,93,570.000061,1.842882514
1,2,2,2,72,244.0554962,1.149548292
1,3,2,1,77,1254.66687,1.064338803
97,5,1,2,65,433.3334045,0.280720323
11,3,3,1,32,693.333252,0.448891193
11,3,3,2,24,201.0599976,0.380742013
1,3,3,2,60,2025.5,1.194962382
1,2,3,2,29,1186.349976,1.034193039
1,1,3,1,49,2026.632202,1.292904854
1,2,3,2,52,818.5766602,1.094328046
1,3,3,2,17,0.034486398,0.961991072
1,2,3,1,35,2425.590576,1.266259551
1,3,3,2,36,5579.048828,0.975928366
1,4,3,2,74,259.6666565,1.241065383
1,2,3,2,45,2420.193359,1.015293479
1,2,3,1,45,878.1932983,1.329166174
11,4,3,2,20,282.3333435,0.43205604
11,2,2,2,38,732.8598633,0.281905651
11,4,2,1,45,746.4151611,0.377108008
11,2,3,1,19,316,0.477107048
4,2,3,2,42,143.8599854,1.038730145
1,2,3,1,47,1570.453735,1.348387361
1,1,1,1,22,0,1.668950081
1,2,3,2,20,832.9934082,1.375636816
1,3,3,1,26,1000,1.593989849
1,2,3,2,26,1091,1.046012878
1,3,2,1,86,802.7919312,1.659978986
1,2,3,1,35,1094.460083,1.261548519
1,2,3,2,27,0,1.096917272
1,3,3,2,56,1241,1.100070953
1,2,3,2,18,1191,1.000480294
-7,2,-7,1,21,1402.35022,1.576332927
1,1,3,2,56,1491,0.96595192
1,5,1,2,65,1540.145874,0.904436171
1,2,3,2,50,1111.333252,0.912287056
1,2,3,2,18,1212.126587,0.869175732
1,5,2,2,43,719,0.906815231
1,2,3,2,18,218.8332825,1.188828707
1,2,3,1,40,2067,1.102365732
1,2,3,1,55,1334.444458,1.178744912
1,2,1,2,51,1571,0.956808865
1,3,3,2,27,2082.393311,1.078927755
1,2,3,1,23,2055.833496,1.455308199
1,5,1,2,55,828.75,0.993974328
1,5,1,1,61,880.75,0.975592971
1,3,3,2,26,1378.859863,1.093381524
1,4,3,1,29,216.6667175,1.397745132
1,2,3,1,61,2074.333252,1.058110952
1,2,3,2,63,1366,0.986369789
1,4,1,2,67,702.666626,1.231702328
1,3,3,1,66,80.00000763,1.515325189
1,4,2,1,64,1969.104248,1.455431104
1,3,2,2,26,845.6600342,1.096333504
1,1,3,2,34,1488.543335,1.20394969
1,1,3,1,34,2447.693359,2.041411161
1,2,2,1,83,1060.666748,1.660694242
1,3,3,2,40,890.3933716,1.04117918
1,1,3,1,31,2009.743286,1.815863132
1,1,3,2,17,0,1.375368237
1,3,3,1,50,1302.839966,1.409670472
1,2,3,2,16,0,1.410041571
1,2,1,2,47,350.000061,1.104767561
1,2,3,1,48,1291,1.61763382
1,4,1,2,79,1162.414673,1.26019001
1,3,3,2,32,771.3267212,0.927171707
1,3,3,1,35,1031,1.523355246
1,2,3,2,33,1041,1.11213088
1,2,3,2,60,991,0.876145363
1,3,3,2,60,918.333374,0.903216541
1,1,3,2,43,1025.244385,0.96753931
1,3,3,1,45,1611,1.524711609
1,2,3,2,17,191,1.302589297
1,3,2,2,50,576,1.083376288
1,4,1,1,39,1557.393433,1.227898955
1,2,3,2,41,1258.104248,0.865782976
1,4,2,1,42,251.3332825,0.991073191
1,3,3,2,53,986.9210205,0.999429822
-7,1,-7,1,58,1672.736328,1.217604876
1,3,3,1,22,841,1.229853392
1,5,1,2,54,840.8455811,0.950840712
1,3,3,2,20,262.1665955,1.09413147
1,3,3,2,19,218.8332825,0.902923167
1,1,3,2,28,1649.474731,1.019940376
1,3,3,2,52,2082.660156,0.9555372
1,5,1,2,65,606,0.973302007
1,3,1,1,64,879.6665649,0.996463478
1,5,1,2,76,673.7774658,1.03297472
1,2,3,2,25,1271.493286,0.877187073
1,5,1,2,51,634.333374,0.883374631
1,2,3,2,24,580.6600952,1.019858122
1,2,1,2,65,798.333252,0.796914697
1,4,1,2,57,344.8888855,0.858975768
1,3,3,1,60,1464.333374,0.831786275
1,1,3,2,53,1956.777832,0.806516707
1,2,3,2,67,2209.083252,0.780829966
1,3,3,2,43,796.2905273,0.788707733
1,1,3,1,66,1459.441406,1.169476271
1,1,3,2,60,1739.596436,0.88188839
1,3,1,2,84,719.013855,1.39755106
1,4,3,1,54,1147.944336,0.886945069
1,1,3,2,57,1691,0.856830597
1,2,3,1,67,2291.666504,1.147576928
1,1,2,2,68,280.8874817,0.962617278
1,2,3,1,55,2194.472168,1.165366173
1,3,3,2,53,2494.472168,0.943686068
1,3,2,2,55,1133,0.859522939
1,4,3,2,71,294.6667175,1.047960043
1,4,2,2,67,1123.958374,0.815610945
1,3,3,1,62,2575.865234,0.95097506
1,2,3,2,70,626.9959717,1.094377875
1,1,3,1,43,1986.5,0.907699347
1,1,3,2,44,840.3266602,0.807900786
1,3,3,2,21,110.5347137,1.152793288
1,2,3,2,46,841,0.81007266
-7,3,-7,1,52,1747.146362,0.896684408
1,2,3,2,18,0,0.989070833
1,4,1,2,69,1454.821899,0.79720372
1,4,3,1,19,786.5,0.928378105
1,3,1,2,17,489.6666565,0.886084914
1,2,3,1,74,1613.346802,0.867407382
1,2,3,2,70,414.666687,0.985849977
1,4,3,2,27,2415.959229,0.924793541
1,2,3,2,65,1924.334961,1.194685817
1,2,3,1,68,1330.666992,1.434078455
1,1,3,2,51,1118.028442,1.220509887
1,1,3,2,24,824.480957,1.610981941
1,3,1,2,71,602.6810913,1.226022482
1,1,3,1,20,413.500061,1.568731546
1,1,3,2,41,216.6679688,0.952429652
1,3,2,2,35,1231.741943,1.164696336
1,4,3,1,44,2423.129883,0.990055799
1,2,3,2,56,2079.556641,1.031458616
1,2,3,1,56,1745.915039,1.214003682
1,2,3,2,69,364.0000916,0.986802876
1,1,3,2,60,1218.916748,0.831721783
1,3,2,1,85,742.249939,1.76844275
1,3,2,2,77,246.9999847,1.317798853
1,2,3,2,53,695,1.139385462
1,2,3,1,40,2103.086426,1.021927118
1,2,3,2,40,695.652832,0.889243364
1,2,3,1,16,684.333313,1.222715974
1,5,2,2,41,2364.507324,0.754858017
1,1,3,2,49,91.52113342,0.854882061
1,1,3,2,73,2165.28418,1.096692681
1,1,3,2,39,2291.347168,1.139830112
1,4,3,1,51,2891,1.072096944
-7,1,-7,2,49,2230.484131,0.93388617
1,4,1,2,43,576.8371582,0.857387722
1,2,3,2,79,1561.368774,1.076199174
1,4,3,2,49,131.6600189,1.011925936
1,2,2,2,66,411.8522644,1.161078453
1,2,3,2,29,1423.554932,0.985981286
1,1,3,1,32,2543.979004,1.363920927
1,1,3,1,27,5001.654785,1.943258405
1,2,3,2,44,192.0503845,0.834775388
1,1,3,2,50,2087.578369,0.857634604
1,2,3,2,32,2554.112793,0.898230731
1,3,3,1,32,432.5302429,1.415442109
1,2,3,2,62,248.3885803,0.908161461
1,5,1,1,64,1686.087891,1.023544669
1,1,3,2,32,1360.330444,0.85119164
1,4,3,1,35,1647.609375,1.147997141
1,1,3,2,32,1628.358032,0.895426154
1,2,3,2,62,1541.180786,0.890126109
1,1,3,1,79,1381.750122,1.668112755
1,3,3,2,80,246.9999847,1.987977505
1,1,3,2,64,1105,0.950377345
1,1,3,1,68,957.666626,1.155520439
1,1,3,2,43,1286.554321,0.935589314
1,2,3,1,46,2644.388916,1.36113894
8,1,3,2,46,315.9933472,0.982387185
1,1,3,1,45,2691,1.360226989
1,5,1,1,46,779.9932251,1.402817488
1,5,2,2,50,710.6599731,1.062348127
-7,2,-7,1,16,0,1.37439239
1,2,3,1,62,2183.5,1.199190259
1,3,3,2,58,810.7714233,1.141638279
1,1,3,2,62,975.1737671,0.990657687
1,2,3,1,65,7757.666992,1.22855854
1,2,3,2,26,1391.277832,1.138293624
-7,2,-7,1,26,2086.271484,1.415555835
12,3,3,1,34,2291,0.354750961
12,1,3,2,30,1577.660034,0.32896024
14,2,3,1,57,1191,0.353004426
5,3,3,2,48,1291,0.3494519
14,4,3,1,66,0,0.410720289
14,3,2,1,50,1337.666626,0.551586509
14,1,3,1,46,0,0.600551784
9,3,3,1,23,272.6666565,0.891580582
9,3,3,1,22,232.222229,0.891580582
9,3,3,1,25,391,0.994483709
11,1,3,2,21,0,0.338736087
1,4,3,2,44,861.9934082,0
5,3,3,2,20,195.0000305,0.240991846
10,3,3,1,46,1454.943726,0.419238061
-7,3,-7,2,40,0,0.308845878
11,2,3,2,32,1658.626587,0.095104568
11,1,3,2,37,1566.059814,0.105501711
11,1,3,1,39,736.333374,0.121439554
10,3,3,2,23,603.1933594,0.234611332
10,1,3,1,28,1379.32666,0.270956814
10,2,3,1,16,0,0.353807181
10,2,3,2,20,0,0.34714815
11,2,3,2,32,1255.947266,0.114634931
11,1,3,1,33,1354.542236,0.149468288
14,5,1,2,56,0,0.266036958
14,4,3,1,54,1091,0.227202237
14,2,1,2,50,386.0885925,0.215671018
15,2,3,1,39,581.6599731,0.292954654
-7,2,-7,2,28,563.4091187,0.240746543
15,2,3,2,56,1145.157227,0.201453209
14,5,3,1,78,782.1335449,0.242589816
12,2,3,1,61,3867.472168,0.826181352
1,3,3,2,46,31.25000191,0
9,1,3,1,75,2025.002075,0.457135737
4,3,3,2,70,1258.075073,0
7,3,1,2,72,1366.916748,0.349953711
9,3,2,2,41,2586.82666,0.726627886
9,1,3,2,22,0,0.731199741
7,2,3,1,36,2624.402832,0.297572106
15,3,3,1,29,960.000061,0.160132468
11,4,2,1,28,0,0.132366851
11,3,2,1,44,2171.859863,0.164626867
11,4,2,2,39,1067.72644,0.147884756
11,3,2,1,32,1692.166748,0.15783672
11,2,3,2,28,1183.860107,0.131879047
11,2,3,2,48,778.2600098,0.111911185
11,2,3,1,32,1946.016602,0.165596724
11,2,3,2,29,1691,0.134499103
11,1,3,2,21,221.0000305,0.157339767
11,2,3,2,18,0,0.120901346
11,2,3,2,17,130.0139008,0.120901346
11,2,3,1,33,940.0001221,0.154367968
11,3,2,2,34,728.8601074,0.153915212
11,4,3,1,46,1050.700806,0.134342283
11,3,2,2,39,701.0600586,0.151419297
11,2,2,1,16,0,0.118478313
11,2,3,1,54,544.333374,0.165189713
11,1,3,2,36,2391.138916,0.163180515
11,3,3,2,22,741,0.146158725
11,3,3,1,23,471,0.324172109
-7,2,-7,2,16,0,0.232889608
-7,2,-7,2,22,1989.865112,0.317254454
-7,4,-7,2,55,0,0.215847865
14,2,3,1,26,1356.564575,0.230781525
15,2,3,1,56,0.002917965,0.174173981
15,2,3,2,29,1114.859985,0.265695095
14,4,3,2,59,641,0.214590117
14,2,3,1,25,1291,0.282933801
11,2,3,1,39,1794.668213,0.372422457
11,2,3,2,32,189.0359192,0.312116653
16,2,3,1,23,831,0.461160809
-7,3,-7,1,22,984.0092773,0.524549842
-7,2,-7,1,27,500.0000305,0.429736108
-7,3,-7,2,25,903.6100464,0.413517833
15,3,3,2,33,2628.282227,0.277207255
15,2,3,1,38,511.1388855,0.381724417
4,3,3,2,30,1531.138916,0
4,2,3,2,32,0.19052808,0
4,2,3,1,31,1791,0
9,3,3,2,44,1098.573975,0.704512358
9,2,3,1,43,4577.968262,0.83014214
1,2,3,1,35,2107.660156,0
13,1,3,2,36,166.6600342,0.360984266
15,1,3,1,33,1891,0.569435239
15,1,3,1,33,2618.112305,0.53773278
-7,2,-7,2,32,1996.718628,0.434657693
5,2,3,1,48,1377.660034,0.607769191
1,2,3,2,55,1625.660034,0
5,2,3,1,19,546.666626,0.504092932
5,2,3,1,17,100,0.504092932
1,2,3,1,51,3134.88916,0
1,4,3,2,50,1226.32666,0
13,1,3,1,38,1191,0.587412715
14,2,2,2,50,1256.660034,0.320308119
14,3,3,1,46,1611,0.373629153
14,2,3,1,17,0,0.302122116
15,3,3,2,51,1921.743408,0.487652689
15,3,2,1,51,1639.055542,0.636559844
15,1,3,1,19,140,0.503895938
-7,3,-7,2,17,0.139938667,0.441493571
16,3,3,2,27,1362.193481,0.162765935
15,1,3,1,39,0,0.201425865
5,1,3,1,51,0,0.214901552
1,3,1,2,30,1730.126709,0
15,3,3,1,71,905.000061,0.151471943
97,3,3,1,42,798.444458,0.218525201
14,3,2,2,66,983.333252,0.216978058
15,1,3,1,40,2191,0.314632982
15,2,3,2,41,129.9929199,0.250852704
15,1,3,2,19,199.9999542,0.243737563
15,3,3,2,33,821.5933838,0.272082686
15,1,3,1,44,2392.639893,0.429898769
12,5,3,2,32,723.6741943,0.295955151
1,3,3,1,44,576.0213623,0
1,3,3,1,40,0,0
14,4,3,2,43,1554.410034,0.310738355
5,1,3,1,23,0,0.517535627
14,3,3,1,51,390.3680725,0.398130745
13,3,3,1,47,1343.726685,0.44614026
13,3,3,2,47,1293.462646,0.394707859
4,2,3,2,46,155.4933472,0
-7,3,-7,1,48,2664.475098,1.000821829
8,2,3,2,22,0,1.157334328
7,2,3,1,20,0,1.444579959
7,2,3,2,16,0,0.926881313
13,4,2,2,74,825.6429443,0.302909493
14,3,3,2,49,474.90802,0.422688991
15,3,3,1,49,4949.118652,0.494479358
15,3,3,2,47,0,0.443945169
-7,2,-7,1,51,2913.2771,0.584675789
15,2,3,2,17,0,0.403228015
15,2,3,2,17,0,0.403228015
10,3,1,2,62,413.8333435,0.686749578
10,5,2,1,70,368.3334045,0.748496294
10,1,3,1,36,1224.396851,0.761499882
10,1,3,2,31,360.5267029,0.575502574
97,1,3,2,30,1377.660034,0.355577439
-7,1,-7,1,35,2903.293701,0.429160774
15,2,3,1,28,277.3333435,0.567202508
-7,3,-7,1,55,1408.952515,0.39538008
-7,4,-7,2,54,183.6600342,0.374088496
14,2,3,1,47,1346.016602,0.305258512
9,1,3,2,47,805.666687,0.535169184
9,3,3,1,47,857.666687,0.63312
9,1,3,1,21,0,0.658843517
13,4,3,2,48,311.2078857,0.284626901
13,4,3,1,21,0,0.330747366
-7,3,-7,1,56,850.1481934,0.283933192
15,2,3,1,31,0,0.315943211
15,2,3,2,20,1210.076782,0.285349876
4,2,3,1,22,0,0
4,2,3,2,40,571.1862183,0
15,1,3,2,48,2098.859863,0.304234713
14,4,3,2,72,433.4152222,0.25349164
14,5,1,1,86,0,0.395914108
14,2,3,1,47,1014.833374,0.269561678
11,5,1,2,33,1211.669678,0.29765743
11,3,2,1,39,1106.643677,0.369784683
-7,3,-7,1,23,108.3333282,0.460917056
15,1,3,1,40,697.8323975,0.303146422
4,2,3,2,47,1748.0271,0
-7,1,-7,1,57,4102.019043,0.307961017
-7,1,-7,1,20,0,0.366135091
4,1,1,1,40,485.333374,0
4,1,3,1,34,0,0
97,-9,-9,1,31,0.960958242,0.473040789
15,2,3,2,29,1135.160034,0.467936844
15,2,3,1,32,1506.345459,0.472361058
97,2,3,2,41,2416.255371,0.316278696
14,3,3,2,21,391,0.33407101
15,1,3,1,32,680,0.361284018
6,2,2,1,63,1171.014282,0.316202492
10,2,3,2,22,577.1933594,0.423960328
10,3,3,1,31,1294.25,0.426281512
10,2,2,1,18,0,0.6597386
10,3,3,1,24,2059.083496,0.684426069
10,2,3,1,20,0,0.684426069
10,1,3,1,51,0.002929688,0.612374604
10,3,3,2,25,482.7267151,0.405652702
9,3,3,2,20,0,0.462505192
10,4,1,2,48,0,0.507357538
8,1,3,1,34,603,0.437863141
8,1,3,2,33,993,0.390021712
15,1,3,1,27,2824.333252,0.484214008
15,3,3,2,40,2239.345215,0.399986565
15,2,3,1,42,1530.589111,0.451092899
15,2,3,1,42,1946.190186,0.447396517
16,1,3,2,27,0,0.38708812
97,3,3,1,46,1151,0.413137466
97,3,3,2,40,2434.859863,0.344747394
97,1,3,2,16,60.33333588,0.366729915
15,2,3,1,43,3091.138916,0.444268703
15,2,3,2,41,2304.546143,0.390588135
14,1,3,2,29,1249.999878,0.475732327
1,2,3,2,54,2823.285889,0
10,2,3,2,20,99.99999237,0.420336574
14,1,3,1,27,1691,0.32315293
15,1,3,1,28,547.0197754,0.421419352
1,2,3,1,24,242.6666107,0
14,4,2,2,66,147.0000153,0.426615
15,2,3,1,45,887.333374,0.347651273
13,2,3,2,24,520.000061,0.394034833
4,1,3,2,28,1878.084229,0
12,5,3,1,26,207.6666718,0.456226498
97,3,3,1,31,2991.694336,1.001553297
8,2,3,2,24,1291,0.938245177
1,2,3,2,24,1000.000061,0
1,2,3,2,24,749.999939,0
1,2,3,2,24,791,0
1,1,3,2,36,2231.944336,0
1,4,3,2,36,3251,0
14,3,3,2,56,1879.482544,0.304255962
5,3,3,1,48,2653.310059,0.32401365
10,1,3,1,38,1591,0.614101589
